annotator,fallacy,id,lead_time,main_tweet,new_id,posterior_context,previous_context,updated_at,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above,component_id
1,['None of the above'],7199,6.628,"[main_tweet] [user93563]: FACT: Adding pepper to your soup or other meals DOES NOT prevent or cure #COVID19 #KnowTheFacts: ➡ 
 ",211427," [context] [user23195]: Sigh. I wonder who started this tidbit of wisdom & how many people severely injured themselves by overeating peppers? People here in the US have died from pepper eating contests. Yet another dangerous cure along the lines of fish tank cleaner #chloroquine & #BLEACH injections. 
 ",,2024-03-21T14:11:11.166358Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7200,45.673,"[main_tweet] [user23195]: Sigh. I wonder who started this tidbit of wisdom & how many people severely injured themselves by overeating peppers? People here in the US have died from pepper eating contests. Yet another dangerous cure along the lines of fish tank cleaner #chloroquine & #BLEACH injections. 
 ",305045,,"[context] [user93563]: FACT: Adding pepper to your soup or other meals DOES NOT prevent or cure #COVID19 #KnowTheFacts: ➡ 
  ",2024-03-21T14:11:57.127948Z,0,0,1,0,0,0,0,
1,['None of the above'],7201,23.046,"[main_tweet] [user114211]: Covid patients: Do take IVERMECTIN if you got scabies. Otherwise: Strict No See- NIH Covid treatment guidelines 
 ",198171," [context] [user35031]: Sir people here prescribing ""ivermectin"" left right and centre 😥😥😥😥 
 ",,2024-03-21T14:12:20.497757Z,0,0,0,0,0,0,1,
1,['Loaded Language'],7202,35.452,"[main_tweet] [user35031]: Sir people here prescribing ""ivermectin"" left right and centre 😥😥😥😥 
 ",305592,,"[context] [user114211]: Covid patients: Do take IVERMECTIN if you got scabies. Otherwise: Strict No See- NIH Covid treatment guidelines 
  ",2024-04-19T13:18:42.412004Z,0,0,0,0,0,1,0,
1,['Appeal to Ridicule'],7203,23.952,"[main_tweet] [user120148]: Don't follow his suggestions to stay safe! Trump suggests irradiating people's bodies with UV light or injecting them with bleach or alcohol to treat coronavirus (Covid-19). 🤦♂🤦♂🤦♂ 
 ",204759," [context] [user135182]: So intravenous bleach and ultraviolet Xrays against #COVID19 he really is the smartest president ever, Who'd have thought it, quick lets get to the supermarket before the @user runs out. #TheGreatAwakening #Trump #CarryOnCorona 
 ",,2024-03-21T14:12:52.693057Z,0,0,1,0,0,0,0,
1,['Appeal to Ridicule'],7204,154.558,"[main_tweet] [user135182]: So intravenous bleach and ultraviolet Xrays against #COVID19 he really is the smartest president ever, Who'd have thought it, quick lets get to the supermarket before the @user runs out. #TheGreatAwakening #Trump #CarryOnCorona 
 ",306840,,"[context] [user120148]: Don't follow his suggestions to stay safe! Trump suggests irradiating people's bodies with UV light or injecting them with bleach or alcohol to treat coronavirus (Covid-19). 🤦♂🤦♂🤦♂ 
  ",2024-03-21T14:15:27.549618Z,0,0,1,0,0,0,0,
1,['None of the above'],7205,21.227,"[main_tweet] [user99640]: When I went on @user podcast earlier this week and said ""DO NOT DRINK BLEACH,"" didn't expect to have to add, so soon, ""DON'T INJECT BLEACH EITHER"" 
 ",359124," [context] [user66038]: So true. #Bleach had a big week (for all the wrong reasons) To listen to the podcast where we clear up #covid19 myths: 
 ",,2024-03-21T14:15:49.075517Z,0,0,0,0,0,0,1,
1,['None of the above'],7206,987.601,"[main_tweet] [user66038]: So true. #Bleach had a big week (for all the wrong reasons) To listen to the podcast where we clear up #covid19 myths: 
 ",307599,,"[context] [user99640]: When I went on @user podcast earlier this week and said ""DO NOT DRINK BLEACH,"" didn't expect to have to add, so soon, ""DON'T INJECT BLEACH EITHER"" 
  ",2024-03-21T14:32:17.026494Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7207,401.284,"[main_tweet] [user114803]: @user @user Trump has said 1. Take hydroxychloroquine to kill the covid19 2. Drink bleach to kill covid19 3. Insert a light to kill covid19 4. It's safe to go to parks and beaches What have you go to lose he said..... YOUR LIFE THATS WHAT YOU'VE GOT TO LOSE! 100% CLUELESS. 
 ",141054," [context] [user65703]: 1. HCQ is being used successfully all over the world to treat COVID 2. Trump never told anyone to drink bleach 3. See photo 4. Parks and beaches are safe, sunlight kills the virus. 
 ",,2024-04-19T13:25:56.923441Z,0,0,1,0,0,0,0,
1,['None of the above'],7209,101.957,"[main_tweet] [user83636]: Got the first confirmed case of COVID-19 near me just announced 9 hours ago. I poured a large basin with water and put bleach in it and I put my old sandals in it so whenever I go out I'll be wearing bleach soaked sandals and I'll take them off inside the basin when I get home. 
 ",220210," [context] [user80852]: Take care, masks, alcohol, washing hands, no touching face, then it will be safe 
 ",,2024-03-21T14:34:42.752085Z,0,0,0,0,0,0,1,
1,['None of the above'],7210,4.094,"[main_tweet] [user80852]: Take care, masks, alcohol, washing hands, no touching face, then it will be safe 
 ",313564,,"[context] [user83636]: Got the first confirmed case of COVID-19 near me just announced 9 hours ago. I poured a large basin with water and put bleach in it and I put my old sandals in it so whenever I go out I'll be wearing bleach soaked sandals and I'll take them off inside the basin when I get home. 
  ",2024-03-21T14:34:47.161145Z,0,0,0,0,0,0,1,
1,['Appeal to Fear'],7211,26.278,"[main_tweet] [user86063]: So, Trump is NEVER going to develop a COVID response plan, he's just going to let thousands of Americans die, and some people are still going to vote for him? Am I getting this right? 
 ",308044," [context] [user17955]: That does sounds about right! How stupid can some people really be? Some took trump's bleach & disinfectant treatment that were purchased from two crooks & people were critical ill & some died. They sold ""tens of thousands"" before the two crooked were caught. PER CNN I HEAR! 
 ",,2024-03-21T14:35:13.788233Z,0,1,0,0,0,0,0,
1,"['Loaded Language', 'Ad Hominem']",7212,161.892,"[main_tweet] [user17955]: That does sounds about right! How stupid can some people really be? Some took trump's bleach & disinfectant treatment that were purchased from two crooks & people were critical ill & some died. They sold ""tens of thousands"" before the two crooked were caught. PER CNN I HEAR! 
 ",315615,,"[context] [user86063]: So, Trump is NEVER going to develop a COVID response plan, he's just going to let thousands of Americans die, and some people are still going to vote for him? Am I getting this right? 
  ",2024-04-19T13:26:52.441200Z,1,0,0,0,0,1,0,
1,['None of the above'],7213,61.721,"[main_tweet] [user133361]: Dear Mr President @user Why is the drug IVERMECTIN discovered to Treat COVID by Australian Scientists in 48 hours not made available for all Americans? I saw it's being used in Broward County Florida but not available for everyone!🙏💕 
 ",200798," [context] [user133361]: The FDA has approved it here but it is primarily used for heartworm disease in animals and some parasitic infections. DO read the side effects. Also the P.D.R. is now online and accessible.💉🤔 
 ",,2024-03-21T14:38:31.552920Z,0,0,0,0,0,0,1,
1,['None of the above'],7214,10.6,"[main_tweet] [user133361]: The FDA has approved it here but it is primarily used for heartworm disease in animals and some parasitic infections. DO read the side effects. Also the P.D.R. is now online and accessible.💉🤔 
 ",318300,,"[context] [user133361]: Dear Mr President @user Why is the drug IVERMECTIN discovered to Treat COVID by Australian Scientists in 48 hours not made available for all Americans? I saw it's being used in Broward County Florida but not available for everyone!🙏💕 
  ",2024-03-21T14:38:42.476263Z,0,0,0,0,0,0,1,
1,['None of the above'],7215,11.901,"[main_tweet] [user109553]: One dose of #Russia's #SputnikV #vaccine against #COVID19 will cost less than USD 10 for international markets, which is two or more times cheaper than alternatives by #Pfizer and #Moderna, the Russian Direct Investment Fund (RDIF) announced on Tuesday. 
 ",286490," [context] [user14820]: The Russian vaccine has no alternative because it is the best in every way. 
 ",,2024-03-21T14:38:54.690429Z,0,0,0,0,0,0,1,
1,['None of the above'],7216,18.171,"[main_tweet] [user14820]: The Russian vaccine has no alternative because it is the best in every way. 
 ",320089,,"[context] [user109553]: One dose of #Russia's #SputnikV #vaccine against #COVID19 will cost less than USD 10 for international markets, which is two or more times cheaper than alternatives by #Pfizer and #Moderna, the Russian Direct Investment Fund (RDIF) announced on Tuesday. 
  ",2024-03-21T14:39:13.140944Z,0,0,0,0,0,0,1,
1,['Loaded Language'],7217,61.013,"[main_tweet] [user62818]: Spot on analysis by @user on Toby Young et al's scientifically illiterate yet persistent disinformation campaign under the guise of 'lockdown sceptics' and specious free speech. It is striking that his sunk costs are now far too great to reverse. 
 ",310239," [context] [user116262]: The Witch-Hunters of 2021. Hunting down 'lockdown sceptics'. 
 ",,2024-03-21T14:40:14.485584Z,0,0,0,0,0,1,0,
1,['Appeal to Ridicule'],7218,40.741,"[main_tweet] [user116262]: The Witch-Hunters of 2021. Hunting down 'lockdown sceptics'. 
 ",321189,,"[context] [user62818]: Spot on analysis by @user on Toby Young et al's scientifically illiterate yet persistent disinformation campaign under the guise of 'lockdown sceptics' and specious free speech. It is striking that his sunk costs are now far too great to reverse. 
  ",2024-03-21T14:40:55.567976Z,0,0,1,0,0,0,0,
1,['Hasty Generalization'],7219,157.623,"[main_tweet] [user136501]: Somewhat ironically I suspect vaccine enthusiasm goes hand in hand with white privilege. Those so afflicted assume no one would ever dare inflict injury upon them & they dismiss any reports of vaccine malfeasance coming from places like India & African nations. 
 ",309392," [context] [user131272]: The swine flu of 2008-09 fizzled out and most of the global ""pandemic"" vaccine was not needed and was destroyed. With Covid, we have both hydroxychloroquine and ivermectin but the authorities will  criminally  not approve them. 
 ",,2024-03-21T14:43:41.395254Z,0,0,0,0,1,0,0,
1,"['Loaded Language', 'Hasty Generalization']",7220,693.455,"[main_tweet] [user131272]: The swine flu of 2008-09 fizzled out and most of the global ""pandemic"" vaccine was not needed and was destroyed. With Covid, we have both hydroxychloroquine and ivermectin but the authorities will  criminally  not approve them. 
 ",327227,,"[context] [user136501]: Somewhat ironically I suspect vaccine enthusiasm goes hand in hand with white privilege. Those so afflicted assume no one would ever dare inflict injury upon them & they dismiss any reports of vaccine malfeasance coming from places like India & African nations. 
  ",2024-04-19T13:30:50.110541Z,0,0,0,0,1,1,0,
1,['None of the above'],7221,12.619,"[main_tweet] [user45306]: The results of Moderna's phase 1 and 2 #COVID19 vaccine trials is ""classified.""🤔 
 ",326500," [context] [user29348]: They're not liable so why bother doing expensive testing. And did you know Gates & Fauci were college roommates? And, Fauci was the first CEO of pharmaceutical giant Moderna? And, Soros started Moderna? 
 ",,2024-03-21T14:54:57.761129Z,0,0,0,0,0,0,1,
1,['None of the above'],7222,151.219,"[main_tweet] [user29348]: They're not liable so why bother doing expensive testing. And did you know Gates & Fauci were college roommates? And, Fauci was the first CEO of pharmaceutical giant Moderna? And, Soros started Moderna? 
 ",331503,,"[context] [user45306]: The results of Moderna's phase 1 and 2 #COVID19 vaccine trials is ""classified.""🤔 
  ",2024-04-19T13:32:30.471743Z,0,0,0,0,0,0,1,
1,['None of the above'],7223,73.786,"[main_tweet] [user127568]: Important: Even better news on the #COVID19 vaccine front from Moderna, the other mRNA vaccine trialled in the US. 33,000 participants. 95 COVID infections. 5 infections in vaccinated and 90 in the placebo ie 94.5% efficacy. 11 severe COVID infections, ALL in the placebo group. 
 ",244662," [context] [user11578]: This is again mRNA based , does this also require -80 degree for storage and stability ? Important concern for India ... @user 
 ",,2024-03-21T14:57:12.606372Z,0,0,0,0,0,0,1,
1,['None of the above'],7224,10.216,"[main_tweet] [user11578]: This is again mRNA based , does this also require -80 degree for storage and stability ? Important concern for India ... @user 
 ",333590,,"[context] [user127568]: Important: Even better news on the #COVID19 vaccine front from Moderna, the other mRNA vaccine trialled in the US. 33,000 participants. 95 COVID infections. 5 infections in vaccinated and 90 in the placebo ie 94.5% efficacy. 11 severe COVID infections, ALL in the placebo group. 
  ",2024-03-21T14:57:23.137116Z,0,0,0,0,0,0,1,
1,['None of the above'],7225,212.847,"[main_tweet] [user137086]: Pharma leaders, Novel drug delivery for covid by inhalation route I believe that hydroxy chloroquine HDQ and Azithromycin AzM can be delivered by metered dose inhaler nasal squeeze pumps and respiratory solution The dose, deliverey to receptor site the lungs with less side effect 
 ",291937," [context] [user137086]: This is cipla, lupin & glen astra's forte and even other candidates can be delivered like fluconazole, and other anti viral drugs If feasible it's possible to save of people by this smart delivery route as the drug would be in mg quantities and delivery to throat &lungs as pretiv 
 ",,2024-03-21T15:00:56.372803Z,0,0,0,0,0,0,1,
1,['None of the above'],7226,40.709,"[main_tweet] [user137086]: This is cipla, lupin & glen astra's forte and even other candidates can be delivered like fluconazole, and other anti viral drugs If feasible it's possible to save of people by this smart delivery route as the drug would be in mg quantities and delivery to throat &lungs as pretiv 
 ",333866,,"[context] [user137086]: Pharma leaders, Novel drug delivery for covid by inhalation route I believe that hydroxy chloroquine HDQ and Azithromycin AzM can be delivered by metered dose inhaler nasal squeeze pumps and respiratory solution The dose, deliverey to receptor site the lungs with less side effect 
  ",2024-03-21T15:01:37.371661Z,0,0,0,0,0,0,1,
1,['Ad Hominem'],7227,18.634,"[main_tweet] [user8301]: Dr Fauci & Bill Gates are down playing the apparent success & positive results of hydroxychloroquine & azithromycin in coronavirus patients to prop up their.. (vaccine research) 1000s must have been treated already.. surely that's enough of a clinical trial.. a few more days..? 
 ",205734," [context] [user6280]: This is so Bang on target!!!! 
 ",,2024-03-21T15:01:56.331985Z,1,0,0,0,0,0,0,
1,['Loaded Language'],7228,13.855,"[main_tweet] [user6280]: This is so Bang on target!!!! 
 ",334988,,"[context] [user8301]: Dr Fauci & Bill Gates are down playing the apparent success & positive results of hydroxychloroquine & azithromycin in coronavirus patients to prop up their.. (vaccine research) 1000s must have been treated already.. surely that's enough of a clinical trial.. a few more days..? 
  ",2024-03-21T15:02:10.486325Z,0,0,0,0,0,1,0,
1,['None of the above'],7229,8.59,"[main_tweet] [user63233]: To be fair, Trump did suggest that drinking bleach kills coronavirus so this was done in the interest of public health 
 ",339124,,,2024-03-21T15:02:19.394663Z,0,0,0,0,0,0,1,
1,['Appeal to Fear'],7230,17.047,"[main_tweet] [user128613]: Clapping and cheering at a 90yr old being terrified into having an experimental gene-modifying neurotoxin pumped into her. The parasite presstitutes of Big pharma just get more and more depraved. 
 ",194922," [context] [user65481]: Today in the UK, the first Pfizer/BioNTech #COVID19 #vaccination was given... Tedros Ghebreyesus [],described the progress on the new vaccines as ""the light at the end of the tunnel. Yet [] Ghebreyesus also #warned against ""a growing #perception that the pandemic is over,"" 
 ",,2024-03-21T15:02:36.737322Z,0,1,0,0,0,0,0,
1,['None of the above'],7231,15.137,"[main_tweet] [user65481]: Today in the UK, the first Pfizer/BioNTech #COVID19 #vaccination was given... Tedros Ghebreyesus [],described the progress on the new vaccines as ""the light at the end of the tunnel. Yet [] Ghebreyesus also #warned against ""a growing #perception that the pandemic is over,"" 
 ",339845,,"[context] [user128613]: Clapping and cheering at a 90yr old being terrified into having an experimental gene-modifying neurotoxin pumped into her. The parasite presstitutes of Big pharma just get more and more depraved. 
  ",2024-03-21T15:02:52.235570Z,0,0,0,0,0,0,1,
1,['None of the above'],7232,35.692,"[main_tweet] [user45474]: ""Everyone is so caught up in mask vs no mask, gatherings vs no gatherings that they have forgotten the ugliness and loneliness a lot of COVID patients and victims (are) experiencing,"" this ICU nurse said. 
 ",3508," [context] [user134487]: Too bad she didn't have a good doctor around to give her ivermectin or nebulized budesonide. Maybe she should have taken her health more seriously. 
 ",,2024-03-21T15:03:28.240192Z,0,0,0,0,0,0,1,
1,['None of the above'],7233,70.836,"[main_tweet] [user134487]: Too bad she didn't have a good doctor around to give her ivermectin or nebulized budesonide. Maybe she should have taken her health more seriously. 
 ",340771,,"[context] [user45474]: ""Everyone is so caught up in mask vs no mask, gatherings vs no gatherings that they have forgotten the ugliness and loneliness a lot of COVID patients and victims (are) experiencing,"" this ICU nurse said. 
  ",2024-04-19T13:38:22.963538Z,0,0,0,0,0,0,1,
1,['Loaded Language'],7234,48.008,"[main_tweet] [user11872]: Pfizer results are a fake Here is a good description of the so-called trial (the whole article is worth a read): Pfizer recently announced that its covid vaccine was more than 90 percent ""effective"" at preventing covid-19. Shortly after this announcement, 1/n 
 ",291520," [context] [user11872]: 2/n Moderna announced that its covid vaccine was 94.5 percent ""effective"" at preventing covid-19. Unlike the flu vaccine, which is one shot, both covid vaccines require two shots given three to four weeks apart. Hidden toward the end of both announcements, 
 ",,2024-04-19T13:38:47.007641Z,0,0,0,0,0,1,0,
1,['None of the above'],7235,11.43,"[main_tweet] [user11872]: 2/n Moderna announced that its covid vaccine was 94.5 percent ""effective"" at preventing covid-19. Unlike the flu vaccine, which is one shot, both covid vaccines require two shots given three to four weeks apart. Hidden toward the end of both announcements, 
 ",34116,,"[context] [user11872]: Pfizer results are a fake Here is a good description of the so-called trial (the whole article is worth a read): Pfizer recently announced that its covid vaccine was more than 90 percent ""effective"" at preventing covid-19. Shortly after this announcement, 1/n 
  ",2024-03-21T15:04:42.645829Z,0,0,0,0,0,0,1,
1,['None of the above'],7236,10.257,"[main_tweet] [user92692]: Unite for Freedom at Trafalgar Square 
 ",347165," [context] [user101604]: Trafalgar Square currently has a protest for ""no mandatory vaccinations"" (we have none in the UK), ""no lockdown"" (we've never had a proper lockdown in the UK) and ""no second wave"" (I don't think viruses tend to listen to protests). 
 ",,2024-03-21T15:04:53.206076Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7237,12.749,"[main_tweet] [user101604]: Trafalgar Square currently has a protest for ""no mandatory vaccinations"" (we have none in the UK), ""no lockdown"" (we've never had a proper lockdown in the UK) and ""no second wave"" (I don't think viruses tend to listen to protests). 
 ",341181,,"[context] [user92692]: Unite for Freedom at Trafalgar Square 
  ",2024-03-21T15:05:06.275794Z,0,0,1,0,0,0,0,
1,['None of the above'],7238,22.31,"[main_tweet] [user73045]: Update on COVID Treatments #Alam #azithromycin #coronavirus #COVID19 #doxycycline #Raoult #Fauci #hydroxychloroquine #HCQ #ivermectin #JohnDay #MedCram #Seheult #VitaminD #zinc 
 ",347516," [context] [user55688]: Treat early with safe meds to avoid hospitalization and long term health impacts. How hard is that to understand? @user 
 ",,2024-03-21T15:05:28.886168Z,0,0,0,0,0,0,1,
1,['None of the above'],7239,10.867,"[main_tweet] [user55688]: Treat early with safe meds to avoid hospitalization and long term health impacts. How hard is that to understand? @user 
 ",341335,,"[context] [user73045]: Update on COVID Treatments #Alam #azithromycin #coronavirus #COVID19 #doxycycline #Raoult #Fauci #hydroxychloroquine #HCQ #ivermectin #JohnDay #MedCram #Seheult #VitaminD #zinc 
  ",2024-03-21T15:05:43.708610Z,0,0,0,0,0,0,1,
1,['None of the above'],7240,13.698,"[main_tweet] [user57604]: Per @user : Governor Gretchen Whitmer says the feds told vendors not to send medical supplies to Michigan. This comes after she and Trump have feuded. 
 ",290883," [context] [user100359]: Trump recently told governors they ""have to treat [him] well"" if they want their state to receive help fighting coronavirus. 
 ",,2024-03-21T15:05:57.749345Z,0,0,0,0,0,0,1,
1,['None of the above'],7241,9.348,"[main_tweet] [user100359]: Trump recently told governors they ""have to treat [him] well"" if they want their state to receive help fighting coronavirus. 
 ",343108,,"[context] [user57604]: Per @user : Governor Gretchen Whitmer says the feds told vendors not to send medical supplies to Michigan. This comes after she and Trump have feuded. 
  ",2024-03-21T15:06:07.517264Z,0,0,0,0,0,0,1,
1,['None of the above'],7242,6.055,"[main_tweet] [user55870]: JUST IN: Trump administration formally withdraws US from World Health Organization 
 ",256297," [context] [user88995]: Trump withdraws the USA from the World Health Organization/#WHO amid the #Coronavirus pandemic. It's the same guy who told folks to inject bleach through our bloodstream & to take hydroxychloroquine.The evidence is clear. 45 wants Americans to die.😷#DonTheCon #COVID19 #COVIDIOTS 
 ",,2024-03-21T15:06:13.894738Z,0,0,0,0,0,0,1,
1,"['Appeal to Fear', 'Ad Hominem']",7243,86.75200000000001,"[main_tweet] [user88995]: Trump withdraws the USA from the World Health Organization/#WHO amid the #Coronavirus pandemic. It's the same guy who told folks to inject bleach through our bloodstream & to take hydroxychloroquine.The evidence is clear. 45 wants Americans to die.😷#DonTheCon #COVID19 #COVIDIOTS 
 ",343744,,"[context] [user55870]: JUST IN: Trump administration formally withdraws US from World Health Organization 
  ",2024-04-19T13:58:13.019805Z,1,1,0,0,0,0,0,
1,['None of the above'],7244,97.184,"[main_tweet] [user23685]: Dec 30: #CovidVaccine in Ontario🇨🇦 Cumulative💉: 23500 (+5499) Days to 💉80% adult Ontarians: 7121 days (Jun 28, 2040)* Data source: #COVID19 Canada Open Data Working Group & 
 ",201030,,,2024-03-21T15:09:26.067245Z,0,0,0,0,0,0,1,
1,['None of the above'],7245,3.997,"[main_tweet] [user80369]: We can plank that curve! #FlattenTheCuve #WashYourHands #COVID19 
 ",352581," [context] [user9488]: We can't give up, but we can give HCQ and azithromycin 
 ",,2024-03-21T15:09:30.377490Z,0,0,0,0,0,0,1,
1,['None of the above'],7246,7.073,"[main_tweet] [user9488]: We can't give up, but we can give HCQ and azithromycin 
 ",352669,,"[context] [user80369]: We can plank that curve! #FlattenTheCuve #WashYourHands #COVID19 
  ",2024-03-21T15:09:37.747368Z,0,0,0,0,0,0,1,
1,['None of the above'],7247,11.74,"[main_tweet] [user46457]: Spanish fortress town that cut off from the outside world more than a month ago still has zero coronavirus cases recorded 
 ",309995," [context] [user53094]: We couldn't spray the city of LA with bleach twice a week. We have too many suffering on the streets. 
 ",,2024-03-21T15:09:49.790992Z,0,0,0,0,0,0,1,
1,['None of the above'],7248,14.587,"[main_tweet] [user53094]: We couldn't spray the city of LA with bleach twice a week. We have too many suffering on the streets. 
 ",352772,,"[context] [user46457]: Spanish fortress town that cut off from the outside world more than a month ago still has zero coronavirus cases recorded 
  ",2024-03-21T15:10:04.710227Z,0,0,0,0,0,0,1,
1,"['Loaded Language', 'Appeal to Ridicule', 'Hasty Generalization', 'Ad Hominem']",7249,3953.282,"[main_tweet] [user81263]: These are the COVID facts: - politicians overreacted - now they are stuck because they can't admit they were wrong - so they need people to get tested but the tests are unreliable - so now they can't re-open without looking stupid. We are in trouble. 
 ",330236," [context] [user68977]: We need RESTORATION PLAN like @user has put together. 1. Swallow your pride 2. Allow #HCQ and #Ivermectin 3. Protect the 0.00002% at risk 4. Allow all surgery and post op work 5. Open borders 6. Remove police state 7. Open the economy 8. Get out the peoples' way 
 ",,2024-04-19T13:59:44.053431Z,1,0,1,0,1,1,0,
1,['Loaded Language'],7250,364.764,"[main_tweet] [user68977]: We need RESTORATION PLAN like @user has put together. 1. Swallow your pride 2. Allow #HCQ and #Ivermectin 3. Protect the 0.00002% at risk 4. Allow all surgery and post op work 5. Open borders 6. Remove police state 7. Open the economy 8. Get out the peoples' way 
 ",353881,,"[context] [user81263]: These are the COVID facts: - politicians overreacted - now they are stuck because they can't admit they were wrong - so they need people to get tested but the tests are unreliable - so now they can't re-open without looking stupid. We are in trouble. 
  ",2024-03-21T16:21:32.802898Z,0,0,0,0,0,1,0,
1,['None of the above'],7251,12.209,"[main_tweet] [user126019]: European leaders have pledged to raise billions of pounds to help find a vaccine and treatments for Covid-19 as part of an ""international alliance"" fighting the disease. ""This is the world against Covid-19. And together we will win."" 
 ",209622," [context] [user135410]: We won't need that, we will find our own, thank you. @user and Trump are on to it - I think it involves boiling bleach through an ultraviolet filter, It works Biggly and best. 
 ",,2024-03-21T16:21:45.318477Z,0,0,0,0,0,0,1,
1,['None of the above'],7252,37.765,"[main_tweet] [user135410]: We won't need that, we will find our own, thank you. @user and Trump are on to it - I think it involves boiling bleach through an ultraviolet filter, It works Biggly and best. 
 ",354724,,"[context] [user126019]: European leaders have pledged to raise billions of pounds to help find a vaccine and treatments for Covid-19 as part of an ""international alliance"" fighting the disease. ""This is the world against Covid-19. And together we will win."" 
  ",2024-03-21T16:22:23.431872Z,0,0,0,0,0,0,1,
1,"['Appeal to Ridicule', 'Ad Hominem']",7253,1035.986,"[main_tweet] [user35874]: EMA says no to IVERMECTIN ""The members of the COVID-ETF and experts referred to above shall not have any direct interests in the pharmaceutical industry, which could affect their impartiality""😁😁😁 
 ",207951,,,2024-04-19T14:01:40.300688Z,1,0,1,0,0,0,0,
1,['None of the above'],7254,6.098,"[main_tweet] [user61263]: Arthritis drug tocilizumab could save one in 25 coronavirus patients, study finds 
 ",179743,,,2024-03-21T16:39:26.495336Z,0,0,0,0,0,0,1,
1,['None of the above'],7255,10.948,"[main_tweet] [user3784]: Why is our government ignoring this? 
 ",362870,,"[context] [user26658]: Conclusion:- ""According to our study, empirical treatment with hydroxyc hloroquine associated with azithromycin for suspected cases of COVID-19 infection reduces the need for hospitalisation."" 
  ",2024-03-21T16:39:37.758389Z,0,0,0,0,0,0,1,
1,['None of the above'],7256,50.525,"[main_tweet] [user26658]: Conclusion:- ""According to our study, empirical treatment with hydroxyc hloroquine associated with azithromycin for suspected cases of COVID-19 infection reduces the need for hospitalisation."" 
 ",195869," [context] [user3784]: Why is our government ignoring this? 
 ",,2024-03-21T16:40:28.646310Z,0,0,0,0,0,0,1,
1,['None of the above'],7257,5.983,"[main_tweet] [user80873]: U.S. COVID-19 vaccination tracker: Partially vaccinated:  7.88% (+0.28) Fully vaccinated:  1.76% (+0.10) 
 ",345271," [context] [user141141]: Why we need wide distribution of Ivermectin NOW! 
 ",,2024-03-21T16:40:34.958834Z,0,0,0,0,0,0,1,
1,['None of the above'],7258,8.931,"[main_tweet] [user141141]: Why we need wide distribution of Ivermectin NOW! 
 ",363308,,"[context] [user80873]: U.S. COVID-19 vaccination tracker: Partially vaccinated:  7.88% (+0.28) Fully vaccinated:  1.76% (+0.10) 
  ",2024-03-21T16:40:44.183075Z,0,0,0,0,0,0,1,
1,['None of the above'],7259,9.06,"[main_tweet] [user73686]: KZN hospital charged after dispensing anti-parasite drug Ivermectin to treat Covid-19 
 ",258832," [context] [user131837]: Why? They are arresting and charging anyone buy political thieves. 
 ",,2024-03-21T16:40:53.561347Z,0,0,0,0,0,0,1,
1,['Loaded Language'],7260,11.943,"[main_tweet] [user131837]: Why? They are arresting and charging anyone buy political thieves. 
 ",363487,,"[context] [user73686]: KZN hospital charged after dispensing anti-parasite drug Ivermectin to treat Covid-19 
  ",2024-03-21T16:41:05.841470Z,0,0,0,0,0,1,0,
1,['None of the above'],7261,20.603,"[main_tweet] [user38110]: How can we get back to normal if the vaccines we're taking continue to become obsolete before we even vaccinate our population? Maybe we should focus on something that stops Corona viruses from replicating in our bodies all together 😉 #ivermectin $MVMD 
 ",228197," [context] [user132191]: Yes! #Ivermectin works to stop replication of #Covid19! Can anyone tell me why we are still using #Lockdown? Florida is open and thriving. Why does anyone want a #COVID19Vaccine? 
 ",,2024-03-21T16:41:26.749133Z,0,0,0,0,0,0,1,
1,"['Hasty Generalization', 'False Dilemma']",7262,29.566000000000003,"[main_tweet] [user132191]: Yes! #Ivermectin works to stop replication of #Covid19! Can anyone tell me why we are still using #Lockdown? Florida is open and thriving. Why does anyone want a #COVID19Vaccine? 
 ",366866,,"[context] [user38110]: How can we get back to normal if the vaccines we're taking continue to become obsolete before we even vaccinate our population? Maybe we should focus on something that stops Corona viruses from replicating in our bodies all together 😉 #ivermectin $MVMD 
  ",2024-04-19T14:02:52.474427Z,0,0,0,1,1,0,0,
1,['None of the above'],7263,16.433,"[main_tweet] [user57557]: This data from today's @user address shows why these new measures are necessary. We must suppress coronavirus to protect our NHS & save lives. Stay at home. Protect the NHS. Save lives. 
 ",332413," [context] [user60593]: You are a criminal! Do you actually believe your own lies? Start clinical trials on Ivermectin, this thing goes away in a few weeks, but of course that would be less lucrative. PCR only 3% accuracy per Portuguese court case. Most in this 'casedemic' aren't ill and never will be. 
 ",,2024-03-21T16:41:59.517221Z,0,0,0,0,0,0,1,
1,"['Loaded Language', 'Ad Hominem']",7264,37.832,"[main_tweet] [user60593]: You are a criminal! Do you actually believe your own lies? Start clinical trials on Ivermectin, this thing goes away in a few weeks, but of course that would be less lucrative. PCR only 3% accuracy per Portuguese court case. Most in this 'casedemic' aren't ill and never will be. 
 ",367701,,"[context] [user57557]: This data from today's @user address shows why these new measures are necessary. We must suppress coronavirus to protect our NHS & save lives. Stay at home. Protect the NHS. Save lives. 
  ",2024-04-19T14:03:31.207936Z,1,0,0,0,0,1,0,
