new_id,previous_context,main_tweet,posterior_context
116817,," @angelias201 @PlumptyTrumpty @MarkEG66 @TerryMoore1975 @TIFF_TIFF___ @THEHermanCain HCQ is not proven effective as either a treatment or prevention for COVID. Did you inject disinfectant into your lungs when Trump suggested trying it? Why not? Trump had the best evidence, letters from people in Florida who said bleach saved them, similar to your testimonials. ",
244571,"[context] Reminder: It was @BarackObama administration that launched the initial research into mRNA platform used by #NIH & $MRNA on its #COVID19 vaccine, not Trump [again, he claims he first heard about #coronavirus in late January].  ", Important note by @DonnaYoungDC regarding investment into the mRNA platform used by #moderna which of course current administration taking credit for. Regardless it is important that we get the vaccine out there to people who need it ,
30098,"[context] .@UtahDepOfHealth thinks they're going to be getting more vaccine than originally expected (now maybe January). LDS, University, Intermountain, Utah Valley and Dixie Regional hospitals will be in Wave 1 of vaccine. @fox13 #utpol #Utah #COVID19  "," .@UtahDepOfHealth is working to onboard as many as 30 hospitals to administer #COVID19 vaccine. Priority? ED, urgent care, COVID ward, ICU workers, healthcare workers with pre-existing conditions and housekeeping staff. @fox13 #utpol #Utah "," [context] December is the best-case scenario for ""Wave 1"" of #COVID19 vaccination plans, Lakin says. The 5 hospitals I tweeted earlier are ""for sure"" getting the vaccine first. @fox13 #utpol #Utah "
146748,," @obhsfan @BleacherReport @brgridiron Worked 7+ years in the medical field. This is no flu, even in the worst years of the flu it's never even got close to what covid is. Please check your ignorance ",
274956,"[context] Worldwide #ivermectin adoption currently stands at around 22% With a great safety record, coupled with clearly significant efficacy against #covid, it's astonishing that it is not more commonly approved for a pandemic scenario.  ", Much respect to @AI_Clayton I've see this gent of a man tirelessly push information on #ivermectin against all the odds & I'm sure he won't stop until we are out of this farce! ,
308327,," So, 💉 cause parkinson, dementia & other brain degenerative illnesses, so that the technology being pursued by DARPA for national security reasons but marketed as a health initiative, can be profitable, just like the mRNA technology is cashing in now from a PLANNED OUTBREAK 🤷🏻♂ ", [context] You can verify here the components of 💉 👇 
254276,"[context] Professional independence is breaking out. Principled MDs and medical researchers are justifiably angry. BREAKING VIDEO: Watch Pierre Kory, M.D., Associate Professor of Medicine at St. Luke's Aurora Medical Center.  "," Ivermectin is a 100% successful profylaxe for #covid19 and increases recovery seriously ill patients. ""It is a wonder drug <..> please review our data"" @hapelensrob @patricksavalle @cafeweltschmerz ",
326512,"[context] Violent extremism isn't linked to a failure to integrate... there is no evidence that traditionalists, who maintain their traditions as migrants in the cities of other countries, are violent because they have a happy touchstone and link to their home countries and culture...  "," The retarded secularists have an Islamophobic agenda, and are making up pseudo social science to justify their crackdowns on politicised minorities in the West ", [context] The first generation of Muslims did not get into conflicts with the Western governments because they were only migrants... the culture conflicts have started because second and third generation Muslims are educated at Western schools and engage with the population... 
367739,, You are either a true ambassador for democracy or not. Lets aspire to our best selves ," [context] @JasonLaCanfora You worship a man, Fauci, that has suppressed life saving treatments for Covid including Ivermectin. 25 countries are using it with great results, and he hasn't even looked at it. Vaccine or die with him. Fauci has so much blood on his hands. You liberals are sheep! "
80328,"[context] Mark Grenon, a Florida church leader who is being prosecuted by the DOJ for pushing bleach as a COVID-19 ""miracle cure,"" sent Trump a letter advocating its use days before his infamous presser. It's no surprise Trump is on message with right-wing wackos.  [context] In the past, Genesis touted MMS as a treatment for Alzheimer's, autism, brain cancer, HIV/AIDS, and multiple sclerosis. Now, Genesis is pitching it for Covid-19, leading the DOJ to seek an injunction on April 17.  "," @KlasfeldReports So why does @Facebook allow the Genesis MMS bleach peddler to continue to promote? Saturday, Mark Grenon posted on #Facebook: ❗Send Trump your testimonies ❗Uses and benefits of disinfectant chlorine dioxide ""when added to drinking water"" ",
157421,," @snowbunting42 @ahh_monkey @no_silenced @nytimes seeds of confusion are to erode your society, no reason to have #fakenews hover over your heads for years on end, its a tragedy that needs you all to come together, get keen and then muster some justice soonish! #HQC and Zinc will help also look into #ivermectin 40 yr old generic ",
151618,," @realDonaldTrump Moderna developed the vaccine as early as May 18, 2020, you were in complete denial about COVID-19 , liar ",
368888,"[context] Some of the English teams do try to compete for a little serious money by qualifying for the bigger leagues, but usually it is the players who leave, to join a European club, where the audiences and hence the prize monies, are much bigger  ", You probably got that idea already if you had read the extract about Oliver Wood from the 8th book... ,
2032,," ""5G technology didn't cause this pandemic. The #coronavirus is not a bioweapon. And drinking bleach is a (very) bad idea and is not an effective treatment (please don't do this)."" @CaulfieldTim joins us tomorrow to chat #misinformation! 🙏 Register "," [context] This article is the 1st @TorontoStar in a series exploring the long-term social impacts of COVID-19, written by members of @fdnPETF COVID-19 Impact Committee. 👏 @CaulfieldTim! @VarditRavitsky @emmeslin @cblackst @picardonhealth @jgdownie @carlo_handy @MKaramouzian #FierteFPET "
246145,"[context] 'Federal ministers on Thursday maintained that PML leader Maryam Nawaz hinting at the possibility of negotiations with the ""establishment"" had revealed the ""true nature"" of those ""serving their own interests under the garb of democracy""  "," In response to the PML vice president's interview wherein she called for the removal of the ""fake government"" as a prerequisite for such a dialogue to take place, Federal Information Minister Shibli Faraz tweeted that the garb of democracy donned by ""political impersonators""... ", [context] was falling off and the nation could see their true nature' 
250211,"[context] Bahrain is 70% Shi'a, and the population is opposed to, and has been at loggerheads with the so-called Royal family for decades, the disconnect between them is so bad that there was even an incident where the Crown Prince was turned away when he wanted to meet youthful protesters  "," It is not a surprise that an isolated King and his family should seek any external support they can, but no one has been offering that intelligence, security technology, and military support for repression other than Israel and America "," [context] The treachery is not a surprise, it is a clear indication of the weakness of the Bahraini regime, and its need for a guarantor, but it does create a realpolitik scenario out in the open for everyone to observe... "
195978,," Congrats to @moderna, @pfizer @BioNTech_Group on their mRNA #COVID19 vaccines with 90-95% efficacy! Moderna's storage @ -20C (freezer) and stability for 30 days @ 2-8C (fridge) is huge, but both needed. Big advance for the future of rapid vaccine development! ",
312934,[context] Australian Professor Thomas Borody: Ivermectin 'Amazingly Successful' In Killing Coronavirus - Gumshoe News #ivermectin  ," THIS 👇🏻👇🏻👇🏻 On any other planet at any other time this would be amazing news, only made better had Ivermectin been accepted 12 months ago. However, in the UK in 2021, not so much. Everyone has to be inoculated with an experimental therapy ",
307275,"[context] We'd like to show sweet support to those who have received the COVID-19 Vaccine. Starting today, bring your Vaccine Card to a Krispy Kreme shop and get 1 FREE Original Glazed doughnut. No chance to get your Vaccine? This will run thru end of 2021. Info at  ", So should I get moderna or Pfizer idk maybe Johnson n Johnson ,
293175,, Please watch and ask yourself: what's going on? ,
64806,"[context] Even though I've actually seen people tweet that's what we should be doing. Some have lost all concept of reality. There's dozens of countries with graphs like ours, stop blaming the British public for the mistakes made in Government. It's filth  ", @EssexPR I havent been out since my daughters school broke up yet we both have covid. Where have we got it? Its definitely more contagious but obviously locking people up isnt helping as we got it anyway. , [context] @Tanya173 @EssexPR NO ONE NEEDS TO DIE! OR CATCH COVID Why are THEY not giving US Ivermectin or following the Zelenko protocol? and further reading 
280622,"[context] Bravo! Now do #Ivermectin, which is the new #Hydroxychloroquine for #COVID19!  "," No it isn't. HCQ is useless in prophylaxis unlike #Ivermectin which was shown 100% efficacious in a multicenter RCT. But since you probably don't understand the pathophysiology of #SARSCoV2 infection, you wouldn't know why that is. ", [context] And you're lieing 
196511,, Cops raid Durban private hospital looking for banned Covid drug Ivermectin: A private hospital in Durban was raided by the police and the SA Health Products Regulatory Authority on Thursday following a tip-off that the outlawed drug Ivermectin was... ,
177580,," Another jump: 3,465 new #COVID19 cases in #Greece, 56 deaths. Total confirmed cases: 227,247 Total deaths: 7,252 Intubated in ICU: 630 (+25) Discharged from ICU: 1,516 (+11) New hospitalizations: 406 (-40) Total tests: 3,956,130 (+24,721) Total rapid tests: 1.988,315 (+38,933) "," [context] @ElenaBec @viralvideovlogs With all of the known covid fighting therapeutics that exists, hopefully, Greece will begin to dispense them ASAP: Azithromycin Steroids Quecertin Vitamin D/C Zinc Regeneron Quinine HCQ Ivermectin Remdesivir Bamlanivimab Etesevimab Aspirin "
238784,," I'm just an unfrozen cavewoman but with hydroxychloroquine and a Z-pack zero out of FIFTEEN Covid-19 patients *died*? And that's a ""spectaculaire"" result?? Even Frenchmen can be quacks. Quacques? ",
101625,[context] @charlesgenetica @MailOnline Have just seen this. Thank you for raising this  ," @Sean10080620 @MailOnline Thanks for sharing ...I lost two patients last week with liver failure caused by ivermectin, this is why i am concerned with its use for covid without better clinical trials ", [context] @charlesgenetica @Sean10080620 @MailOnline How many you lose caused by Covid19 without Ivermectin? 
358779,"[context] BREAKING: The new GOP coronavirus bill includes ANOTHER $21,300,000,000 for the Pentagon. The Pentagon already got $10,500,000,000 in the CARES Act. This is all on top of an existing $740,000,000,000 military budget. Meanwhile, struggling Americans get next to nothing.  "," What, are they gonna shoot the virus? Is this a step up or down from the bleach thing? ",
134833,"[context] @KathyConWom Ivermectin kills RNA viruses incl Covid-19 & Flu. Treat 1st sign of Any virus,b4 serious or req hospitalisation Ivermectin kills Cancer  "," @jazzybry5 @MarkReady47 @S999Frank @grindal_karl @rachiray_smith @Wheresthetruth4 People must be educated to protect themselves from CV19 +Flu. Daily Vitamin D 2000iug, Vitamin C, Zinc, Quercetin etc. Healthy diet & supplements protects. Ivermectin kept at home to treat 1st sign of Any virus. Early intervention at home essential. ",
162532,[context] What's in a name? The etymology of infectious diseases from @etymology_nerd  [context] @tommyHotpockets Below tweet by Coronavirus-follower AbraarKaran reached the 94.8 percentile in under 8 minutes. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested)  , @tommyHotpockets Below tweet by Coronavirus-follower alexandraphelan reached the 94.8 percentile in under 8 minutes. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) , [context] @tommyHotpockets Below tweet by Coronavirus-follower angie_rasmussen reached the 92.1 percentile in under 8 minutes. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) 
92736,," @POTUS New info on ivermectin treatment for covid-19: Sir, this stuff works. Please act on this. It will save lives, and isn't that what we all want? ",
40857,[context] @telfordvillan @simondolan Watch this about ivermectin!  ," @AKRule @amanda_mandyrj @telfordvillan @simondolan Ivermectin kills RNA viruses incl Covid-19 & Flu. Treat 1st sign of Any virus,b4 serious or req hospitalisation Ivermectin kills Cancer ",
81882,[context] Daily positivity rate below 5% for first time since before Christmas. Hard to stay positive at the moment but we are definitely back on track to overcome this virus  , @LeoVaradkar Awesome job! Keep the country in lockdown for another year...by then we will be just like North Korea , [context] @aviladacorte @LeoVaradkar We are already practically North Korea. Meanwhile in Bulgaria the government is now saying they have a preventative cure for Covid19 called Ivermectin. You can buy in the pharmacy. Ireland just thinks lockdowns will solve everything. 
219433,," Good morning to everyone except Craig Kelly who even after receiving a ""dressing down"" by Scott Morrison continues to spread covid misinformation. "," [context] @AustralianLabor Good Morning to everyone except the Australian Labor Party, who deny people freedom of speech and opinion.  [context] @AustralianLabor Craig Kelly informs ppl of AU of effective, registered medicines HCQ & Invermectin that cure the covid. For some reason these two medicines have been withdrawn from AU market when Pfizer came up with so called experimental ""vaccine"" which kills ppl.  [context] What is your problem... if HCQ & IVERMECTIN do have some benefits to curb the virus. Use it... ALP never let the truth get in the way of the narrative ....  [context] @AustralianLabor Kelly has not spread misinformation.The immunologist quoted by Kelly says he is right about the effective early treatment of covid with Hq and invermectin.  [context] @AustralianLabor MIsinformation or alternative views? Since when is an alternative view been an issue in Australia. If we broaden our reading there is more than enough evidence for a discussion to ensue. HCQ and Ivermectin have been shown to help in many cases by those treating COVID patients.  [context] @AustralianLabor How uneducated you all are. Dr Tess Lawrie, Director of the Evidence-based Medicine Consultancy Ltd, describes the key findings from her recently-published meta-analysis of ivermectin trials for covid-19. "
33520,"[context] 1) b - if you ticked the last box, have you ever been abused by Christian priests or politicians in Epstein like peadophile rings? 1) c - If you ticked yes to 1) part b, please indicate whether you require counselling now  "," 2) If you successfully identified yourself as normal, and were not sent back to your home country, please choose between the following options a) I do not take drugs b) I occasionally lose consciousness and fall on the floor, but not very often c) I drink alcohol all the time "," [context] 3) If you are still here, which by this time is doubtful unless you are a liar... you may look at this picture and answer this question to test your visual acuity. How many fingers does Sisi have in the photo? a) 2 b) 3 c) 6 "
299278,[context] Words have consequences.  ," Report: Accidental poisonings from disinfectants, bleach increase during coronavirus pandemic "," [context] Daily Kos readers + Morons ....geez, Marco just called you an idiot, have some respect for yourself #slept  [context] Episode of Law&Order: 3 dead bodies, bleach in their systems. Cops trace to cult in Queens. Leader's been urging spiritual ""cleansing""+his basement is stocked w bleach. Charge: manslaughter. Defense: he can't be responsible for followers' foolishness. Verdict: guilty. Cha-ching.  [context] State the fact that people are being sickened by using the products for their intended purposes only carelessly. "
372147,"[context] While the World is on a vaccine frenzy, the Indian Government is distributing a home Covid Kit with Zinc, Doxycycline and Ivermectin. The cost $2.65 per person.  ", bunch of brain cells in India....none in the Western world ,
267674,, Mike Tyson tossing around a steel cage like it's nothing 😳 (via @TMZ) , [context] @BleacherReport @TMZ Fuck off Corona virus so we can get his comeback fight already !!!!!!!!!!!!!!!  [context] @BleacherReport @TMZ Covid workouts! 
114228,"[context] With glacial speed, health authorities begin to change their stance on the life-saving efficacy of ivermectin in treating Covid19. They should be sued for the deaths they caused by refusing authorise and otherwise discouraging the use of this miracle drug.  [context] @MrKRudd It's plain & simple. Morrison is a Hillsong franatic, the LNP have quite a few, so the hidden agenda for crazy nutty religious zealots is the plan.  "," @Zlata_Rous @MrKRudd How about a simple search, you idiots.. ",
185532,," Belgium's second wave does not look too bad when it comes to the deaths, which are all we can rely on. Are ICU's collapsing? Deaths per case are are at least ten-fold less than for the first wave. "," [context] @MLevitt_NP2013 1. Are these Covid deaths are deaths from every other seasonal virus that kills more persons every fall and winter. 2. Are persons taking adequate precautions: are medical providers ensuring adequate vitamin D. 3. Are effective treatments being used: HCQ, ivermectin, budesonide? "
86350,"[context] Merck is a manufacturer of Ivermectin. Here it is saying there is no justification for its use in COVID-19: Please consider how strong a statement this really is: they make the thing. They have every incentive to push it out. They are choosing not to.  [context] Ivermectin, hydroxychloroquine, zinc - huge cultish support Dex, proven medical care - no interest from the same people Honest Q, why do the conspiratorial only support ineffective drugs? Is a doctor saying ""this doesn't work"" a prerequisite before they can get behind a cause?  "," @MedCrisis Even better with Ivermectin, the manufacturer Merck says it's useless for covid, impossible to resist for a conspiracy nut... ",
92231,"[context] RT the heck out of this. Bookmark it, because it will affect Canadians for at least another year! Remember this if there's a spring election!!!  ", @OttawaPolitico @geoff_buxcey Vaccines ???? Why when 99% of us wont get Covid this is a blatant infringement on our health rights when prophlactic use of Hydroxy and Ivermectin has a better cure rate than the needle..... ,
120727,," @cdube_sante @CIUSSS_CN RT Nobel-Prize worth message (for CDC does't even mention this idea): if you catch Covid-19 vaccines won't help you an iota. Then you need a real cure, like Penicillin. #Ivermectin kills Covid-19 within 4-6 days. Imagine hiding Penicillin. ",
329509,[context] A new study has found that the anti-malarial drug hydroxychloroquine  given either alone or in combination with the antibiotic azithromycin  did not improve the conditions of hospitalized patients with mild-to-moderate Covid-19  , There it is!! More disinformation ,
195369,," Combined COVID-flu vaccine in one shot - this would be for sure much easier to sell to people than separate COVID vaccine, if they could get vaccinated against both. Good idea, I wonder how many companies are working on this besides Moderna. ",
374781,," mRNA vaccines don't contain any genetic material of Covid. They're like a Snapchat message containing a most wanted poster of the virus that gets sent to your body, gives it instructions for how to kill the virus, and thenpoof!disappears. "," [context] @DrTomFrieden Now please do a simple to understand description of the adverse effects that have happened and those that may happen later. Please answer the question asked a few times about waiting for the J&J vaccine if older and maybe not able to handle the Mrna vaccines. Sensible?  [context] Wow, he thinks we're all kindergarteners. What happens is that the mRNA enters your cells and turns them into factories for the SARS-CoV-2 spike protein. "
266945,," Medical examiner's offices in South Florida have a backlog of more than 1,200 suspected COVID-19 deaths awaiting certification, according to the Florida Medical Examiners Commission. ICYMI: "," [context] ""Medical examiner offices had struggled to keep up with a recent spike in #COVID19 deaths, with more than 2,300 deaths reported statewide in just the past two weeks, according to the #Florida Department of Health."" "
283872,[context] Trump says election 'far from over' as he vows to fight results WonderWhatTotalNumbersR4EachCandidate? MyLatest  ," Obama congratulates Biden, Harris after race is called, urges Americans to 'stay engaged' IWzReading4aWhile&NowI'mGettingVerySleepy... MyLatest "," [context] Joe Biden elected president PplRPpl,deyGoBack4ForthInDearMindsAlot,inFewYrsDeyGonaStartWishingTAgain&EncorageHim2Run4PrezAgain...> C> "
266122,"[context] In one broadcast in October, Sisson and Keyes talked about MMS as an intervention against the pharmaceutical industry by God.  "," May 2019 by @BrandyZadrozny Parents are poisoning their children with bleach to 'cure' autism. These moms are trying to stop it. Private Facebook groups urge parents to poison autistic kids with chlorine dioxide to ""cure"" them. "," [context] ""It really weighs on you, but kids are being abused,"" Eaton said. ""You see it. You have the choice of doing something about it or letting it go. And I'm not the kind of person who can see something like that and just forget about it."" "
167849,," A double-blind peer-reviewed longitudinal research study has shown that 0% of people who funnel a gallon or more of bleach up their posterior contract the 2019-nCoV virus. Unfortunately for those who already have it, the treatment raises the mortality rate of COVID19 to 100%. ",
188106,," Breaking News!! Ivermectin At least 6,000 Covid-19 positive patients have been treated with excellent results using the drug ivermectin, by doctors belonging to the Rescue group, with health facilities located in Puerto Plata, La Romana, and Punta Cana. ",
4991,"[context] He may and probably is saying a half truth, since it's a LAB MADE CHIMERIC VIRUS RELEASED FROM FORT DETRICK 🇺🇸 ⤵!!  "," ""In fact, the SARS cases seen in China in December 2003 and January 2004 were caused by viruses that were SARS-like. They were not identical to the outbreak strain."" - That's what happens to lab made virus, they disappear ⤵!! ",
50878,[context] How the spread of coronavirus variants could completely change the pandemic in Canada  ," @CBCMontreal @CanadianPM We should be able to beat France on this item with a swift Order in Council allowing all Canadian GPs the right to prescribe #Ivermectin Ivermectin KILLS BAD #COVID-19 IN 2-6 DAYS, e.g., my 90-yro Aunt. ",
92941,[context] A Day Laborer Who Dreamed Of Returning Home To Mexico Dies Of COVID-19 - NPR  ," @PamAnde29517684 So so unnecessary to die from COVID. If he only came from the Southern Mexican State of Chiapas, he would have known to immediately take Ivermectin. Our leaders in gen & corrupt med sci in partic are guilty of criminal neglect of outcome evidence. Eg ",
67792,, @GaryWallace12 @Peter_Fitz There are far more pharma companies making hydroxychloroquine and ivermectin than there are pharma companies making Covid vaccines. Your conspiracy theories dont add up. ,
96902,"[context] One time survival checks don't cut it when the bills haven't stopped coming in every month. We need monthly, recurring, $2,000 survival checks.  "," @RashidaTlaib The rationale for lockdown should be reviewed immediately and doesn't cost a thing. Despite transmissibility, most covid cases are not severe and with early prophylaxis via #Ivermectin, etc, #covid19 doesn't become any more serious than the flu. ",
330214,[context] Breaking: UK trial finds that arthritis drugs tocilizumab and sarilumab reduced Covid death rates by 24% when given to patients within 24 hours of them entering intensive care.  ," These are mostly used in conjunction with dexamethasone, which was approved for use on Covid patients last June Death rates among ICU patients with the different drugs as follows: - Only dexamethasone: 35% - Dexamethasone plus tocilizumab/sarilumab: 28% Good news. "," [context] @BenKentish @LBC Why pick up on one trial of a drug that treats hospitalised patients whilst ignoring a drug already available with multiple randomised clinical trials that prevents people being hospitalised in the first place and aids recovery from Mild, moderate and severe Covid. #IVERMECTIN "
144681,"[context] @NinaBina4Peace @DrTomFrieden Again, no benefit.  "," @mward04 @NinaBina4Peace @DrTomFrieden I hadn't seen this study, Mike. Thanks for sharing. My concern about plasma is that the virus is an RNA virus and could be in any cell in plasma. "," [context] @ClaudiaC @NinaBina4Peace @DrTomFrieden We'll find out. More needs to be done. As of now, it's equivocal "
381818,," 😷🤒🤕😷🤒🤕😷🤒🤕 Coronavirus cure: French researchers completed new additional study on 80 patients, results show a combination of Hydroxychloroquine and Azithromycin to be effective in treating COVID-19 | Tech News | Startups News ",
138511,[context] @dermotfitzp @sharonxmartin @lotharmat @Reuters Thank you for replying mostly with what I just said. The jab is your choice but likewise I could say it is not yet understood how long the benefits of the jab (it's not a vaccine by definition) last for? That pesky useless immune system that has worked for millennia eh?  , @kewley74 @sharonxmartin @lotharmat @Reuters This is a novel virus so there still many questions to be answered but there is a growing body of data on how long the vaccines offer protection. It's the inflammatory immune response & possible autoimmune disease that are considered the causes of serious disease & long Covid. ," [context] @dermotfitzp @sharonxmartin @lotharmat @Reuters You confuse novel with new. Ah the 'Long Covid' argument! PvS/PBP are not new phenomenons - just rebadged. Re the chart: ivermectin is showing it would greatly reduce the transition from viral to inflammatory infection. Prophylactic intervention with a proven safe, effective drug "
28037,"[context] Moderna says its vaccine is 94.5% effective in preventing COVID-19. Together with Pfizer's vaccine, also shown to be more than 90% effective and pending more safety data and regulatory review, the U.S. could have two vaccines authorized for emergency use  ", *Disclaimer: side-effects may include a 4.5% chance of becoming a brain-eating zombie ,
84243,"[context] @KimPigSquash @IVM_for_Covid19 We have ""recovered"" as of 12/27/2020. As of today we are at 90%. I used the 1st and 3rd day method. But what is protocol for after recovery. Thank you both in advance.  "," @Magindara_73 @IVM_for_Covid19 Great that you both recovered! Have you been tested to see if you are truly clear of the covid virus? Because if you aren't, you might want to do another full round of treatment since your first go was a little light using the older protocol ", [context] @KimPigSquash @IVM_for_Covid19 I had to test to so I could get back into class. I was Covid free according to that test. My husband as well.😁 
14640,," #FDA authorizes widespread use of unproven #drugs to treat #coronavirus, saying possible benefit outweighs risk! Wise decision! In a correct dosage this is a life-saving medicine! #Hydroxychloroquine #Azithromycin #Zincsulfate @rivm @MinPres @ThierryBaudet ",
286530,, One has to wonder why Health Canada has not approved HCQ + Ivermectin to treat Covid? Medications which are effective and sent in home kits in India. Instead they are pushing experimental vaccines produced in 6 months?Is that intentional medical malpractice? ," [context] @Milhouse_Van_Ho @CPHO_Canada @epdevilla @VeraEtches @JustinTrudeau @fordnation @celliottability I called yesterday to Ford's office and talked to Archana there for over an hour. Guys please call their offices, simply tweeting is not enough.  [context] @brianlilley Really Brian? Who are the real idiots who are not approving HCQ+Ivermectin for early treatment in Canada? India and so many other countries already using them with so much success.  [context] @GilNimni I don't understand why the media is only promoting #covidzero cultists. We need balanced approach. Also why health Canada not approving HCQ+Ivermectin for early treatment?  [context] @OntHospitalAssn Excuse me but why aren't you treating patients early with HCQ + Ivermectin so that they don't need to be hospitalized? India is doing it with excellent results! "
182260,," Australia, describes complete destruction of COVID-19 virus in cell culture after incubation for 48 hours with Ivermectin. So why has it taken so long for #Ivermectin #COVID19 trials to begin. @JuliaHB1 something to discuss 2/2 ",
152012,," @realDonaldTrump Speaking of low iq, trump thought (and probably still thinks) that injecting bleach gets rid of Covid-19 ",
177512,[context] LIVE NOW... Is Ivermectin a good alternative to the Covid Vaccine?  ," Another great presentation by Dr. Kory on the success of #Ivermectin for use as a prophylactic & as treatment for #Covid19. Also featured, is Dr. Shashi Manikappa, who introduced the Quadruple Therapy successfully used in India. ",
88456,[context] @RichBertino @jf_nick @Intentional_Dad Absolutely and statistically untrue. Go drink some bleach like a good Trump-loving citizen.  , @MrXBob @RichBertino @jf_nick @Intentional_Dad Another division among the party's. Democrats are all for drink bleach and republicans are telling them that's not what was said. Sounds like you need to drink up. , [context] @Troll_Troll4Fun @RichBertino @jf_nick @Intentional_Dad Sounds like you need to watch Trump and ignore what news pundits try to force feed you. His message was clear. You're also muted. 
128493,[context] @elonmusk @flcnhvy @Tesla Elon have you seen this? This is a really good paper on how HydroxyChloroquine and Azithromycin are being used for treating C19  ," @elonmusk @flcnhvy @Tesla This graph shows the results of a controlled test of medications hydroxychloroquine and azithromycin. The bottom curve (green) is the most exciting one. When these medicines were used together, 8 seriously infected patients showed no presence of the coronavirus after 5 days. ", [context] 2 people died using these in the US Do you know that ?? 
36598,"[context] 3/4 I stand by all I've said (apart from the stuff, yes, we got wrong about how quickly this thing will move on) It's a binary choice, and a moral one: EITHER tolerate appalling numbers of livlihoods/businesses destroyed with death/despair that brings & millions die of starvation  "," 4/4 Or you accept that pandemics come along and kill, sadly, lots of people. That's a perfectly moral thing to accept, as long as all that can reasonably/morally be done (that doesn't destroy livelihoods etc) is done. *The other is not.* And that's all I've got to say about that. "," [context] NB I don't mean to be overly dramatic: the chance of my demise is absolutely remote, and, as I said, I'm not worried. It's just that I can't bear the thought that if I DO cash out with this thing, folks turn me into a pro-lockdown cautionary tale. So just for the record, like. x "
4757,"[context] While the World is on a vaccine frenzy, the Indian Government is distributing a home Covid Kit with Zinc, Doxycycline and Ivermectin. The cost $2.65 per person.  "," ""If 1000 mg minimum of vitamin D was included in the daily regime of those who spend most of their time indoors, many diseases could be prevented."" ",
208822,"[context] You forgot, what your higher food culture meant... the body prepared for 102 toughness The muscle needs slightly more stretches, but worse... much worse... It needs 102 aggression, to activate that muscle into growth...  "," Effort must match food health... The healthier you are, the more you potentially can do, the higher the effort stakes, and the greater the initial activation energy, or investment... "," [context] Aggression is key... and soft ideas like caring for weaklings, for women's rights, for trans... will do more damage in Muslim countries, creating a block to muscle growth, than they will do in Western societies.. just as Sufi caring for spiritual retardedness has done in the past "
316317,[context] A spike in New Yorkers ingesting household cleaners following Trump's controversial coronavirus comments  ," That's on you dumbass liberal Democrats. Never once did the President of the United States ever say go out and buy some bleach, Lysol, or Mr. Clean and start drinking it. That's on you idiots. ",
65558,"[context] On GPS, @ 10am & 1pm ET Sunday on @CNN: I'll have a wide-ranging interview w/ @BillGates about efforts to fight Covid-19, where the US went wrong, which countries got it right, & Pres. Trump's threats to ban TikTok & WeChat ...  ", @FareedZakaria @CNN @BillGates Ask @BillGates about this @FareedZakaria . Do you consider LUC MONTAGNIER a conspiracy theorist ?! Ask @JCPEREZCODEX if you have any doubt... , [context] @FareedZakaria @CNN @BillGates @JCPEREZCODEX CIA leak/source @FareedZakaria ❓ FORT DETRICK !!  [context] @edyong209 @EricTopol Can I ask you both @edyong209 @EricTopol why I haven't seen anything written from you about this: ❓  [context] Perez & Montagnier paper PROVING Covid19 LAB ORIGIN ⤵!! 
131682,[context] @SomersetVic @DrAmirKhanGP Might I suggest that the author of what you were reading is not an expert. It does not change yours or my DNA. Fact.  , @grannyallan_val @DrAmirKhanGP Thank you I will run through the video again it is quite long. I am genuinely interested in understanding the vaccine before I have it. I know it is recommended to have but I am not sure. , [context] @SomersetVic @grannyallan_val @DrAmirKhanGP So your solution is to just rewatch whatever video some conspiracy theory website already showed you? How about listening to experts for once?.. Then you won't be confused. I promise. Just because someone has an opinion doesn't mean you should listen. 
349039,, Very interesting development. Remember that @Merck came out against #covid19 vaccines recently and then targeted #ivermectin (which is safe and effective) This explains why. @TrialsiteN @LynnFynn3 @richardursomd @drsimonegold @chrismartenson , [context] @Covid19Crusher Interesting 
211788,, FDA warns against using animal ivermectin to treat or prevent COVID-19 @CaulfieldTim @StanKutcher @FriendsOfSciMed @picardonhealth @gorskon @VikCBC ,
299663,, Researchers urge halt in prescribing #chloroquine or #hydroxychloroquine to treat or prevent #COVID19. @CHennekensMD @FAUMedSchool #azithromycin ,
191308,[context] ⚠🔝Patterns of myocardial injury in recovered troponin-positive COVID-19 patients assessed by cardiovascular magnetic resonance  Damage to the heart found in more than half of #COVID19 patients discharged from hospital who show raised levels of troponin.  ," COVID-19 Associated Stroke--A Single Centre Experience  Conclusions: We had a 1.6% incidence of #COVID19 related #stroke of which the majority were carotid territory infarcts. In-hospital mortality was 55.17%, predicted by low GCS at admission. ", [context] Circulating #SARSCoV2 #variants escape neutralization by #vaccine-induced humoral #Immunity  Potential for variants to escape from neutralizing humoral immunity emphasize the need to develop broadly protective interventions against the evolving pandemic. 
